Key,Products,Cluster,Types,Sources,TopCategories,SampleValues
Seillänge,1,seillange,string:1,attributes:1,85040:1,"2,2 m"
Seite,1,seite,string:1,attributes:1,170141:1,beidseitig
Seitenleistung Farbe,1,seitenleistung farbe,string:1,attributes:1,16191:1,100 Seiten
Seitenleistung Schwarz,1,seitenleistung schwarz,string:1,attributes:1,16191:1,120 Seiten
Seitenreichweite,1,seitenreichweite,string:1,attributes:1,11195:1,4.000 Seiten
Seitenzahl,1,seitenzahl,string:1,attributes:1,9047:1,736
Sekundäre Eigenschaft,1,sekundare eigenschaft,string:1,attributes:1,,Schützend
Sekundärfarbe,1,sekundarfarbe,string:1,attributes:1,,Gelb
Sekundärfunktion,1,sekundarfunktion,string:1,attributes:1,54145:1,Geruchs- und Geschmacksreduktion
Selbstreinigungsfunktion,1,selbstreinigungsfunktion,string:1,attributes:1,166779:1,Ja
Sensor-Typ,1,sensor typ,string:1,attributes:1,,Bewegungsmelder
Sensorart,1,sensorart,null:1,attributes:1,63276:1,
Sensorik,1,sensorik,string:1,attributes:1,,Dämmerungssensor
Seriennummer,1,seriennummer,string:1,attributes:1,15052:1,PG443G07FB00009348
Service-Hotline,1,service hotline,string:1,attributes:1,20696:1,0800 204041
Set beinhaltet,1,set beinhaltet,string:1,attributes:1,,"Lounge Sofa, Sessel, Tisch, Polsterauflagen"
Set Inhalt,1,set inhalt,string:1,attributes:1,177846:1,"1x Hex 2.5x100, 1x Hex 3x100, 1x Hex 4x150, 1x Hex 5x150, 1x Hex 6x200, 1x Hex 8x200, 1x Hex 10x200, 1x TX 10x100, 1x TX 20x100, 1x TX 25x200"
Set-Bestandteile,1,set bestandteile,string:1,attributes:1,90635:1,"Kleid, Kopfbedeckung mit Ohren, Armstulpen, Leggings"
Set-Nummer,1,set nummer,string:1,attributes:1,19006:1,60429
Set-Typ,1,set typ,string:1,attributes:1,,Karaffen- und Gläserset
Set-Umfang,1,set umfang,string:1,attributes:1,33697:1,4-teilig
Set-Zusammensetzung,1,set zusammensetzung,string:1,attributes:1,,"1 Karaffe, 2 Gläser mit Glasdeckel, 6 große Gläser, 6 kleine Gläser"
Setbestandteile,1,setbestandteile,string:1,attributes:1,,"1 Karaffe, 2 Gläser mit Glasdeckel, 6 große Gläser, 6 kleine Gläser"
Setname,1,setname,string:1,attributes:1,23609:1,Badespaß: Schwimmender Tierzug
Sicherheitsgurt,1,sicherheitsgurt,string:1,attributes:1,25668:1,3-Punkt-Gurt
Sicherheitshinweise,1,sicherheitshinweise,string:1,attributes:1,16191:1,Außer Reichweite von Kindern aufbewahren
Sicherheitsnorm,1,sicherheitsnorm,string:1,attributes:1,,EN ISO 7866
Sicherheitssperre,1,sicherheitssperre,string:1,attributes:1,,Ja
Sicherheitsstandard,1,sicherheitsstandard,string:1,attributes:1,,UN R129/03 (i-Size)
Sicherheitsstandards,1,sicherheitsstandards,string:1,attributes:1,234:1,"ASTM D 4236, ASTM F963-17"
Sicherheitssystem,1,sicherheitssystem,string:1,attributes:1,180953:1,Beurer BSS
Sicherheitsverriegelung,1,sicherheitsverriegelung,string:1,attributes:1,,Selbstverriegelnde Klinge
Sicherheitszertifikate,1,sicherheitszertifikate,string:1,attributes:1,,"CE-Kennzeichnung, TÜV-geprüft, Spiel gut Siegel"
Sichtfenster Kennzeichen,1,sichtfenster kennzeichen,string:1,attributes:1,,Ja
Sichtwinkel,1,sichtwinkel,string:1,attributes:1,180136:1,70°
Signalintegrität,1,signalintegritat,string:1,attributes:1,,Stabil
Signalübertragung,1,signalubertragung,string:1,attributes:1,,Störungsfrei
Sitzfunktion,1,sitzfunktion,string:1,attributes:1,,Ja
Sitzhöhe (maximal),1,sitzhohe maximal,string:1,attributes:1,,675 mm
Sitzmöbel,1,sitzmobel,null:1,attributes:1,62492:1,
Sitzrichtung,1,sitzrichtung,string:1,attributes:1,,Vorwärtsgerichtet
Sitztiefe verstellbar,1,sitztiefe verstellbar,string:1,attributes:1,19265:1,Nein
Skaleneinheiten,1,skaleneinheiten,string:1,attributes:1,29525:1,"Metrisch, Imperial"
SKU/Box,1,sku box,string:1,attributes:1,14070:1,1
Smart Home Kommunikationsprotokoll,1,smart home kommunikationsprotokoll,string:1,attributes:1,185059:1,"Bluetooth, Wi-Fi"
Smart Home System,1,smart home system,string:1,attributes:1,33557:1,Govee Home App
smart_home_kommunikationsprotokoll,1,smart home kommunikationsprotokoll,string:1,attributes:1,185059:1,"Bluetooth, Wi-Fi"
Smarte Funktionen,1,smarte funktionen,string:1,attributes:1,,NFC Connect
Sockel,1,sockel,null:1,attributes:1,62471:1,
Sohle Eigenschaft,1,sohle eigenschaft,string:1,attributes:1,2994:1,Nicht abfärbend
Solarpanel Leistung,1,solarpanel leistung,string:1,attributes:1,,5V/2A
Solarpanel Typ,1,solarpanel typ,string:1,attributes:1,,Monokristallin
Solarpanel-Typ,1,solarpanel typ,string:1,attributes:1,183391:1,Amorphes Silizium
Sonnenblende,1,sonnenblende,string:1,attributes:1,177075:1,"Integriert, getönt"
Sonnenblende Farbe,1,sonnenblende farbe,string:1,attributes:1,177075:1,Getönt
Sound Presets,1,sound presets,string:1,attributes:1,174119:1,Ja
Spannbereich,1,spannbereich,string:1,attributes:1,3244:1,10-22 mm
Spannungsversorgung AC,1,spannungsversorgung ac,string:1,attributes:1,,230V
Spannungsversorgung DC,1,spannungsversorgung dc,string:1,attributes:1,,"12V, 24V"
Spannweite,1,spannweite,string:1,attributes:1,179514:1,65mm-212mm
Speichertakt,1,speichertakt,string:1,attributes:1,170083:1,3200 MHz
Spende,1,spende,string:1,attributes:1,15480:1,Ein Euro pro Buch
Spendenaktion,1,spendenaktion,string:1,attributes:1,15480:1,Ein Euro pro Buch
Spezifikation ACEA,1,spezifikation acea,string:1,attributes:1,,"C2, C3"
Spezifikation API,1,spezifikation api,string:1,attributes:1,,SP/SN Plus
Spiegelglas,1,spiegelglas,string:1,attributes:1,262161:1,Konvex
Spiegelglasform,1,spiegelglasform,string:1,attributes:1,262161:1,Konvex
Spiegelheizung,1,spiegelheizung,string:1,attributes:1,262161:1,Ja
Spiegeltyp,1,spiegeltyp,string:1,attributes:1,,Komplettspiegel
Spiegelverstellung,1,spiegelverstellung,string:1,attributes:1,262161:1,Elektrisch
Spieldauer,1,spieldauer,string:1,attributes:1,19082:1,ca. 15 Minuten
Spielname,1,spielname,string:1,attributes:1,19082:1,Dobble
Spieltyp,1,spieltyp,string:1,attributes:1,183457:1,Sammelkartenspiel
Spielzeugart,1,spielzeugart,string:1,attributes:1,,Konstruktionsspielzeug
Spitzentyp,1,spitzentyp,string:1,attributes:1,120:1,Doppelfasermaler
Sportarten,1,sportarten,string:1,attributes:1,,"Badminton, Tennis, Volleyball"
Sprache Warnhinweis,1,sprache warnhinweis,string:1,attributes:1,,"Deutsch, Italienisch"
Sprachen,1,sprachen,string:1,attributes:1,32525:1,"Deutsch, Englisch, Französisch, Italienisch, Spanisch"
Sprengung,1,sprengung,string:1,attributes:1,158916:1,0 mm
Spritzwasserschutz,1,spritzwasserschutz,string:1,attributes:1,18276:1,IPX5
Sprudelwasser-Kapazität,1,sprudelwasser kapazitat,string:1,attributes:1,,60 Liter
Spülbrause,1,spulbrause,string:1,attributes:1,29508:1,Ja
Spülbrause vorhanden,1,spulbrause vorhanden,string:1,attributes:1,29508:1,Ja
Spulenmaterial,1,spulenmaterial,string:1,attributes:1,,Recyceltes Material
Spulentyp,1,spulentyp,string:1,attributes:1,,Abnehmbar & Wiederverwendbar
Spülmaschinenfestes Zubehör,1,spulmaschinenfestes zubehor,string:1,attributes:1,,Ja
Stabil,1,stabil,string:1,attributes:1,72576:1,Ja
Stabilität,1,stabilitat,string:1,attributes:1,11236:1,Robust
Staubabsaugung,1,staubabsaugung,string:1,attributes:1,42284:1,Effizientes Staubfangsystem
Staubbehälter-Volumen,1,staubbehalter volumen,string:1,attributes:1,2662:1,"0,6 l"
Staubbehälterkapazität,1,staubbehalterkapazitat,string:1,attributes:1,20614:1,0.4 L
Staubbehältervolumen,1,staubbehaltervolumen,string:1,attributes:1,20614:1,0.4 L
Staubbehältervolumen (L),1,staubbehaltervolumen l,string:1,attributes:1,20614:1,0.4
Steckdosenart,1,steckdosenart,string:1,attributes:1,259273:1,Schuko (Typ F)
Steghöhe,1,steghohe,string:1,attributes:1,37644:1,45 cm
Stehleuchten,1,stehleuchten,null:1,attributes:1,62471:1,
Steuerungsart,1,steuerungsart,string:1,attributes:1,,Fernbedienung
Stiftfarben,1,stiftfarben,string:1,attributes:1,28113:1,Bunt
Stiftform,1,stiftform,string:1,attributes:1,28108:1,Rund
Stifttyp,1,stifttyp,string:1,attributes:1,28113:1,Doppelspitzenstift
Stilmerkmal,1,stilmerkmal,string:1,attributes:1,,Zeitlos
Stoffgewicht,1,stoffgewicht,string:1,attributes:1,,Mittelschwer
Stoffqualität,1,stoffqualitat,string:1,attributes:1,37644:1,Musselin
Stoffstruktur,1,stoffstruktur,string:1,attributes:1,,Twill-Gewebe
Stofftyp,1,stofftyp,string:1,attributes:1,,Twill
Stoßfestigkeit,1,stossfestigkeit,string:1,attributes:1,,1500G
Straßenverkehrszulassung,1,strassenverkehrszulassung,string:1,attributes:1,18276:1,"Ja, Deutschland (ABE P352)"
STRATIC Connect,1,stratic connect,string:1,attributes:1,,Ja
Streaming-Protokolle,1,streaming protokolle,string:1,attributes:1,122188:1,"AirPlay, Miracast"
Streckgrenze,1,streckgrenze,string:1,attributes:1,260176:1,440 MPa
Stretchanteil,1,stretchanteil,string:1,attributes:1,,Ja
Strichstärke,1,strichstarke,string:1,attributes:1,22689:1,0.4 mm
Stromaufnahme (AC Adapter),1,stromaufnahme ac adapter,string:1,attributes:1,,2.5 A
Stromstärke,1,stromstarke,string:1,attributes:1,32109:1,275 A
Stück pro Karton,1,stuck pro karton,string:1,attributes:1,,1
Stückzahl pro Packung,1,stuckzahl pro packung,string:1,attributes:1,259347:1,500
Stylecode,1,stylecode,string:1,attributes:1,2994:1,DJ1196-101
System,1,system,string:1,attributes:1,,Thule Evo Fixpoint
Systemtyp,1,systemtyp,string:1,attributes:1,178934:1,Offene Ansaugung
Taillenumfang,1,taillenumfang,string:1,attributes:1,11507:1,91-97 cm
Taillenumfang (Zoll),1,taillenumfang zoll,string:1,attributes:1,11507:1,36-38
Taschenanzahl,1,taschenanzahl,string:1,attributes:1,,Mehrere
Taschenmerkmale,1,taschenmerkmale,string:1,attributes:1,,"Reißverschluss-Seitentaschen, Brusttasche"
Taschenposition,1,taschenposition,string:1,attributes:1,,Seitlich
Taschentyp,1,taschentyp,string:1,attributes:1,,Cargotaschen
Tassenkapazität,1,tassenkapazitat,string:1,attributes:1,184665:1,8 Tassen
Tastenbeleuchtung Farbe,1,tastenbeleuchtung farbe,string:1,attributes:1,174119:1,Rot
TBW,1,tbw,string:1,attributes:1,,80 TB
Team,1,team,string:1,attributes:1,2024:1,Deutschland
Technologiebasis,1,technologiebasis,string:1,attributes:1,179496:1,Synthesetechnologie
Teilung,1,teilung,string:1,attributes:1,261012:1,.325 Zoll
Teleskopgriff Material,1,teleskopgriff material,string:1,attributes:1,,Aluminium
Temperatur,1,temperatur,null:1,attributes:1,62471:1,
Temperatur-Einstellbereich,1,temperatur einstellbereich,string:1,attributes:1,,-20 bis 20 ℃
Temperaturbegrenzung,1,temperaturbegrenzung,string:1,attributes:1,,40°C
Temperaturregulierend,1,temperaturregulierend,string:1,attributes:1,,Ja
Textilart,1,textilart,string:1,attributes:1,37644:1,Flanell
Tiefe der Schubladen,1,tiefe der schubladen,null:1,attributes:1,127551:1,
Timer,1,timer,string:1,attributes:1,,Integriert
Titel des Buches,1,titel des buches,string:1,attributes:1,261186:1,Biologika Organ Atlas
Tonabnehmer,1,tonabnehmer,string:1,attributes:1,156104:1,Nein
Torx Schlüssel Größe,1,torx schlussel grosse,string:1,attributes:1,,T25
Tragbar,1,tragbar,string:1,attributes:1,,Ja
Tragegriffe,1,tragegriffe,string:1,attributes:1,,"Oben, Seite"
Tragehenkel,1,tragehenkel,string:1,attributes:1,,15 cm
Trägertyp,1,tragertyp,string:1,attributes:1,,Spaghettiträger
Tragestil,1,tragestil,string:1,attributes:1,,In-Ear
Tragesystem,1,tragesystem,string:1,attributes:1,,Rucksack-Tragesystem
Tragfähigkeit,1,tragfahigkeit,string:1,attributes:1,,"2,3 kg"
Transparenz,1,transparenz,string:1,attributes:1,387:1,"Blickdicht, Lichtfilternd"
Transport,1,transport,string:1,attributes:1,,Tragbar
Transportfähigkeit,1,transportfahigkeit,string:1,attributes:1,,Ja
Treiber,1,treiber,string:1,attributes:1,20697:1,Philips
Treibgliedstärke,1,treibgliedstarke,string:1,attributes:1,261012:1,1.6 mm
Treibmittel,1,treibmittel,string:1,attributes:1,,C5H10
Trinkwassergeeignet,1,trinkwassergeeignet,string:1,attributes:1,,Ja
Trockenlänge,1,trockenlange,string:1,attributes:1,20622:1,20 Meter
Tuner,1,tuner,string:1,attributes:1,174119:1,"DAB+, RDS"
Tuning-Teil,1,tuning teil,string:1,attributes:1,174030:1,Nein
Überhitzungsschutz,1,uberhitzungsschutz,string:1,attributes:1,,Ja
Überlauf,1,uberlauf,string:1,attributes:1,30255:1,Nein
Überlauf_Typ,1,uberlauf typ,string:1,attributes:1,260627:1,rechteckig an Beckenwand
UK Größe,1,uk grosse,string:1,attributes:1,,40
Ultraschallfrequenz,1,ultraschallfrequenz,string:1,attributes:1,67720:1,40 kHz
Ultraschallleistung,1,ultraschallleistung,string:1,attributes:1,67720:1,120 W
Umgebungstemperatur,1,umgebungstemperatur,string:1,attributes:1,19839:1,Max. 50°C
Umgebungstemperatur (Betrieb),1,umgebungstemperatur betrieb,string:1,attributes:1,54145:1,4 °C bis 40 °C
Umgebungstemperatur (Transport/Lagerung),1,umgebungstemperatur transport lagerung,string:1,attributes:1,54145:1,-20 °C bis 50 °C
Umgebungstemperatur max.,1,umgebungstemperatur max,string:1,attributes:1,19839:1,50°C
Umschläge Farbe,1,umschlage farbe,string:1,attributes:1,138910:1,Weiß
Umwandlungsrate,1,umwandlungsrate,string:1,attributes:1,47075:1,>76%
Umweltfreundlich,1,umweltfreundlich,string:1,attributes:1,,Ja
Universell einsetzbar,1,universell einsetzbar,string:1,attributes:1,174087:1,Nein
Universell kompatibel,1,universell kompatibel,string:1,attributes:1,174030:1,Nein
Universelle Passform,1,universelle passform,string:1,attributes:1,50457:1,Ja
Untermaterial,1,untermaterial,string:1,attributes:1,158928:1,100 % recyceltes Polyvinylbutyral
Unterstützte Kabeltypen,1,unterstutzte kabeltypen,string:1,attributes:1,67276:1,"CAT5e, CAT6"
Unterstützte Kartentypen,1,unterstutzte kartentypen,string:1,attributes:1,44932:1,"HiCo-Magnetstreifen, kontaktbasierte Smartcards"
Unterstützte Smartphone-Integration,1,unterstutzte smartphone integration,string:1,attributes:1,122188:1,"Apple CarPlay, Android Auto"
UPC,1,upc,string:1,attributes:1,,8720672452250
US-Schuhgröße Damen,1,us schuhgrosse damen,string:1,attributes:1,16061:1,10
US-Schuhgröße Herren,1,us schuhgrosse herren,string:1,attributes:1,16061:1,8.5
USB-Anschluss,1,usb anschluss,string:1,attributes:1,174119:1,Ja
USB-Kabellänge,1,usb kabellange,string:1,attributes:1,123417:1,1m
UV-Beständigkeit,1,uv bestandigkeit,string:1,attributes:1,50457:1,Nicht dauerhaft
UV-Licht,1,uv licht,string:1,attributes:1,20614:1,Integriertes UV-C-Modul
UVP,1,uvp,string:1,attributes:1,20444:1,15.99
vendorSku,1,vendorsku,string:1,attributes:1,57990:1,OM0028-502-L
Ventil-Typ,1,ventil typ,string:1,attributes:1,259858:1,Schrägsitzventil
Verdrehschutz,1,verdrehschutz,string:1,attributes:1,,Ja
Verpackungsabmessungen,1,verpackungsabmessungen,string:1,attributes:1,81464:1,"18.03"" x 18.03"" x 23.81"""
Verpackungsangabe Händler,1,verpackungsangabe handler,string:1,attributes:1,20460:1,"AWG, D-73257 Köngen"
Verpackungsart,1,verpackungsart,string:1,attributes:1,,Beutel
Verpackungsgewicht,1,verpackungsgewicht,string:1,attributes:1,81464:1,30.1 LBS
Verpackungsinhalt,1,verpackungsinhalt,string:1,attributes:1,11195:1,Eine Tonerpatrone
Verpackungssprache,1,verpackungssprache,string:1,attributes:1,180916:1,"Deutsch, Englisch"
Verpackungsvolumen,1,verpackungsvolumen,string:1,attributes:1,81464:1,0.483 CU.FT.
Verpackungszertifikat,1,verpackungszertifikat,string:1,attributes:1,181379:1,FSC C166433
Verpackungszustand,1,verpackungszustand,string:1,attributes:1,,Beschädigt
Versand,1,versand,string:1,attributes:1,178934:1,Kostenloser DHL Versand
Verschleißwarnanzeige,1,verschleisswarnanzeige,string:1,attributes:1,57357:1,Vorbereitet
Verschleißwarnkontakt,1,verschleisswarnkontakt,string:1,attributes:1,57357:1,Nein
Verschlussart (Verschlussart),1,verschlussart verschlussart,string:1,attributes:1,68814:1,"Rolltop, Klickverschluss"
Verschlussart Hose,1,verschlussart hose,string:1,attributes:1,,Kordelzug
Verschlussart Jacke,1,verschlussart jacke,string:1,attributes:1,,Reißverschluss
Versiegelung,1,versiegelung,string:1,attributes:1,49782:1,Ja
Versorgungsspannung,1,versorgungsspannung,string:1,attributes:1,44932:1,24V DC
Verstellart,1,verstellart,string:1,attributes:1,262161:1,Elektrisch
Verstellbare Armlehnen,1,verstellbare armlehnen,string:1,attributes:1,19265:1,Nein
Verstellbarkeit,1,verstellbarkeit,string:1,attributes:1,,Ausziehbar
Verwendung,1,verwendung,string:1,attributes:1,33156:1,"Zum Befüllen, Dekoration"
Vibration,1,vibration,string:1,attributes:1,,20G
Vibrationsarm,1,vibrationsarm,string:1,attributes:1,134642:1,Ja
Vibrationswiderstand,1,vibrationswiderstand,string:1,attributes:1,49782:1,Hoch
Visier Eigenschaften,1,visier eigenschaften,string:1,attributes:1,177075:1,"Klar, kratzfest, UV-Schutz"
Visierart,1,visierart,string:1,attributes:1,177076:1,"Iridium, kratzfest"
Visierdetails,1,visierdetails,string:1,attributes:1,70911:1,"Verstellbar, Goggle-kompatibel, Bruchfunktion"
Visierfarbe,1,visierfarbe,string:1,attributes:1,177075:1,Klar
Vitamin A,1,vitamin a,string:1,attributes:1,180501:1,230.000 I.E./kg
Vitamin D3,1,vitamin d3,string:1,attributes:1,180501:1,46.000 I.E./kg
Vitamin E,1,vitamin e,string:1,attributes:1,180501:1,4.600 mg/kg
Volumen (Kubikzoll),1,volumen kubikzoll,string:1,attributes:1,87122:1,3967 in³
Volumen (Liter),1,volumen liter,string:1,attributes:1,,65
Volumen (Volumen),1,volumen volumen,string:1,attributes:1,68814:1,ca. 16-20 Liter
Volumen große Schale,1,volumen grosse schale,string:1,attributes:1,45503:1,1900 ml
Volumen kleine Schale,1,volumen kleine schale,string:1,attributes:1,45503:1,300 ml
Volumen Organizer-Tasche,1,volumen organizer tasche,string:1,attributes:1,,4 Liter
Volumen pro Farbe,1,volumen pro farbe,string:1,attributes:1,84904:1,"7,5 ml"
Volumen Zylinder,1,volumen zylinder,string:1,attributes:1,,0.6 Liter
Volumenerweiterung,1,volumenerweiterung,string:1,attributes:1,,Dehnfalte
Volumenfunktion,1,volumenfunktion,string:1,attributes:1,11236:1,Erweiterbar
Vorbehandlung,1,vorbehandlung,string:1,attributes:1,109065:1,Vorgewürzt
Vorbereitet für Verschleißwarnanzeige,1,vorbereitet fur verschleisswarnanzeige,string:1,attributes:1,57357:1,Ja
Vorgeladen,1,vorgeladen,string:1,attributes:1,49782:1,Ja
Vorteil,1,vorteil,string:1,attributes:1,33614:1,Leistungs- und Kraftstoffeffizienzsteigerung
Wandstärke,1,wandstarke,string:1,attributes:1,260457:1,2 mm
Warengruppe,1,warengruppe,string:1,attributes:1,,Shirts
Wärmeklasse,1,warmeklasse,string:1,attributes:1,66728:1,Extra Warm
Wärmestufe,1,warmestufe,string:1,attributes:1,66728:1,Warm
Warmhaltefunktion,1,warmhaltefunktion,string:1,attributes:1,184665:1,Ja
Warmhalterost,1,warmhalterost,string:1,attributes:1,,Ja
Wartungsarm,1,wartungsarm,string:1,attributes:1,134642:1,Ja
Wartungsfrei,1,wartungsfrei,string:1,attributes:1,49782:1,Ja
Wartungsfreiheit,1,wartungsfreiheit,string:1,attributes:1,49782:1,Ja
Waschbar,1,waschbar,string:1,attributes:1,66728:1,Ja
Waschbarkeit,1,waschbarkeit,string:1,attributes:1,180953:1,Maschinenwaschbar
Waschbarkeit Bezug,1,waschbarkeit bezug,string:1,attributes:1,,Bis 60 °C
Wasserfest,1,wasserfest,string:1,attributes:1,,Ja
Wasserhahnloch-Anzahl,1,wasserhahnloch anzahl,string:1,attributes:1,29508:1,1
Wassersäule,1,wassersaule,string:1,attributes:1,,10000 mm
Wasserspar-Technologie,1,wasserspar technologie,string:1,attributes:1,,EcoSmart
Wassertank,1,wassertank,string:1,attributes:1,69197:1,Top-Fill Design
Wasservermalbar,1,wasservermalbar,string:1,attributes:1,28107:1,Ja
Webart,1,webart,string:1,attributes:1,,Feinstrick
Wechselspannung (AC),1,wechselspannung ac,string:1,attributes:1,,100-240V
weight_unit,1,weight unit,string:1,attributes:1,122188:1,kg
Weitere Artikelnummer,1,weitere artikelnummer,string:1,attributes:1,262228:1,MSM0204
Werkzeugart,1,werkzeugart,string:1,attributes:1,177846:1,Ratschen-Werkzeug
Werkzeugkategorie,1,werkzeugkategorie,string:1,attributes:1,,Kfz-Spezialwerkzeug
Wetter,1,wetter,string:1,attributes:1,,Regen
Wetterbeständig,1,wetterbestandig,string:1,attributes:1,,Ja
